source,id,text,researcher,year,aggressive,hate
instagram,-,"Com certeza Luladrão ministro. Ministro miojo, só durou três minutos no cargo",vargas et al,2021,1,1
instagram,-,"Joyce não terá uma vida apolítica longa, não podemos nos enganar mais com ela, é muito ganância por poder, os próprios colegas não confiaram nela.",vargas et al,2021,1,0
instagram,-,Joyce traíra,vargas et al,2021,1,1
instagram,-,PSL esta virando um galinheiro,vargas et al,2021,1,1
instagram,-,🤣 Bem feito pra essa escrota🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,vargas et al,2021,1,0
instagram,-,"Brigando por mamadeira, e muito mimmimimimimimimi, tanta coisa para aprovar @user tanta coisa E vcs nessa safadeza, parece jardim 3 da escola..",vargas et al,2021,1,1
instagram,-,Esses aí são cachorro morto que ainda morde...precisamos ter td cuidado com o que vem do capiroto,vargas et al,2021,1,1
instagram,-,Um horror esse Ser traidor de uma Nação por arrogância e egocentrismo🤮😡,vargas et al,2021,1,1
instagram,-,A máscara dessa traidora Joice Falsemam durou menos,vargas et al,2021,1,0
instagram,-,"@user TOLA, MESQUINHA E ARRUINADA.",vargas et al,2021,1,0
instagram,-,Dá-lepeeeepaaaaa👏👏👏👏👏,vargas et al,2021,1,1
instagram,-,A 🐷 chora kkkkkkk chora ódio kkkkkkk,vargas et al,2021,1,1
instagram,-,"Uma é traíra, a outra inejosa",vargas et al,2021,1,0
instagram,-,Ridícula essa briguinha de vocês . Será que daria para crescer e voltar a trabalhar pelo Brasil ???????????,vargas et al,2021,1,1
instagram,-,A Joice esta igual o MULEQUE NEM-MEM 🤣🤣🤣🤣,vargas et al,2021,1,0
instagram,-,#DEPUTADADECEPÇÃOTRAÍRA,vargas et al,2021,1,1
instagram,-,#LulaEmPresidioComum #JoiceNuncaMais,vargas et al,2021,1,0
instagram,-,Essa zinha aí é TRAÍRA,vargas et al,2021,1,1
instagram,-,#lulanaprisao,vargas et al,2021,1,1
instagram,-,"Nossa Carla que ridículo essa briguinha de vcs qdo vai acabar o recreio na creche de saco cheio com vc é com a Joice, deveriam estar unidas pra derrubar de vez o PT é ficam de briguinha boba",vargas et al,2021,1,0
instagram,-,Joice traíra,vargas et al,2021,1,0
instagram,-,#pepapig,vargas et al,2021,1,0
instagram,-,#porcarosa,vargas et al,2021,1,0
instagram,-,#gorda,vargas et al,2021,1,1
instagram,-,#porca,vargas et al,2021,1,0
instagram,-,Dois ridiculos😊😊😊😊,vargas et al,2021,1,0
instagram,-,"Vergonha, vergonha!!",vargas et al,2021,1,0
instagram,-,Joice tem que ser relegada ao ostracismo,vargas et al,2021,1,0
instagram,-,Dois mmmm farinhas do mesmo saco,vargas et al,2021,1,1
instagram,-,🤣🤣🤣🤣🤣🇧🇷🤝 ela ainda não viu nada. Sentirá muito essa senhora no futuro bem próximo.,vargas et al,2021,1,0
instagram,-,Pepa Pig ou Pinguço?,vargas et al,2021,1,0
instagram,-,"Briguinha feia mesmo. Deviam agregar pessoas e não fazer o contrário. Mas sabemos que qqr tentativa de colocar isso na cabeça de vocês vai ir por agua abaixo. Ate onde sabemos vocês só são diferentes do pt no nome e não estão envolvidos em corrupção, mas saiba, só isso não bastará. PSL me dececionou demais. @user",vargas et al,2021,1,1
instagram,-,Tudo farinha do mesmo saco.Nao importa o tempo é sim a traição.,vargas et al,2021,1,1
instagram,-,Joice a traidora,vargas et al,2021,1,0
instagram,-,Dois crapulas ai ela e ele,vargas et al,2021,1,1
instagram,-,"Triste ver essa cachorrada entre vocês que eram tão amigas e lutaram tanto pra tirar esse país das mãos do PT. A entrada de vocês na politica foi um erro, que decepção vocês duas.",vargas et al,2021,1,0
instagram,-,Vcs @user e @user estão parecendo duas meninas mimadas... vão trabalhar que é pra isso que colocamos vcs aí e pára com essa palhaçada!!!,vargas et al,2021,1,1
instagram,-,Lider miojo kkkkkk,vargas et al,2021,1,1
instagram,-,Carla seja superior não de ibope para essa traíra!,vargas et al,2021,1,0
instagram,-,Como defender vocês perante eleitores de Bolsonaro?! Parecem crianças birrentas! Aff credooo!,vargas et al,2021,1,0
instagram,-,Isso tá tão feio. Vocês deveriam fazer um conclave do psl. Se trancarem em um quarto e só sair de lá quando os que sobrarem tiverem algo decente pra seguir. O psl era ruim quando era só ua legenda de aluguel e agora ficou pior ainda com deputados imaturos. O PT agradece.,vargas et al,2021,1,0
instagram,-,Duas BOSTAS humanas,vargas et al,2021,1,1
instagram,-,"No Brasil ñ pensou, e sim na sua pessoa. Patriota de bosta",vargas et al,2021,1,0
instagram,-,@user SÓ DIGO UMA COISA... O BRASIL TÁ MUDANDO! TRAIRAGEM #NÃO COMBINA COM FIDELIDADE!,vargas et al,2021,1,0
instagram,-,"😂😂😂É porque a Pepa tem o mesmo espírito ruim do Mula! Deus não ajuda a ficar no alto,a ficar bem,tá sempre se l@user mãe dizia: Quem muito quer nada tem! É o caso dela e do Mula! Beijão pra vc Carla! Estamos com vc e os bons do Congresso!🌷😘",vargas et al,2021,1,0
instagram,-,"@user eu gosto do seu trabalho e adimiro você, o melhor remédio ignore a Joicehasselmann, ela não merece perda de tempo com ela, já está acabada!!!",vargas et al,2021,1,0
instagram,-,O que é dela tá guardado,vargas et al,2021,1,1
instagram,-,Essa mulher é perigosa e só olhar pra perceber...,vargas et al,2021,1,1
instagram,-,Não vamos comentar sobre esse ladrão FdaP apenas jogar Pedras,vargas et al,2021,1,1
instagram,-,"Essa megera vulgo joice, foi a maior decepçao que tivemos,se elegeu ela e mais de 200 deputados, senadores, governadores, graças ao Bolsonaro.Eu defendia ela em tudo,graças a DEUS,ele revelou quem é essa oportunista, esmoleira de votos ,nossa empregadinha subserviente é. É piada ela querer concorrer a presidencia da republica kkkkkk,com o Bolsomito ou quem ele indicar .",vargas et al,2021,1,1
instagram,-,😂😂😂😂😂 traíra,vargas et al,2021,1,1
instagram,-,Joice é uma judas. É o mal de todos esquerdistas,vargas et al,2021,1,1
instagram,-,😂😂😂😂😂😂 Pepa só está dando tiro no pe... kkkk,vargas et al,2021,1,1
instagram,-,É isso mesmo Carla...de traíras nós já estamos saturados.,vargas et al,2021,1,1
instagram,-,Ess joice é traidora mesmo ganhou nas costa do presidente e agora traiu,vargas et al,2021,1,1
instagram,-,"Vamos trabalhar? Ficar de picuinha não vai ajudar o Brasil, esquece essa cobra e siga em frente.",vargas et al,2021,1,0
instagram,-,Vagabunda! Joice safada!,vargas et al,2021,1,1
instagram,-,Joice cada dia mais louca,vargas et al,2021,1,1
instagram,-,"Carla, seja maior do que isso, por favor. Já está ficando ridículo. Comparação exdrúxula! O Brasil tem coisas mais importantes pra serem debatidas.",vargas et al,2021,1,1
instagram,-,"Pra mim é coisa de bandido mesmo! Um ladrão e a outra, traidora! Os iguais se juntam... nesse caso se atraem! Kkkkkkk",vargas et al,2021,1,0
instagram,-,Todos os podres querem ser lider. Inclusive os filhotes mimados. O respeito entre voces nao existe.,vargas et al,2021,1,0
instagram,-,Desiquilibrio total.,vargas et al,2021,1,0
instagram,-,@user cada vez mais desacreditada. Mais falsa que 3 reais,vargas et al,2021,1,0
instagram,-,Louca,vargas et al,2021,1,0
instagram,-,"Achei foi pouco...pra essa Joice,os inimigos de Bolsonaro, Deus vai abater um por um e contra o Poder de Deus não há defesa!",vargas et al,2021,1,0
instagram,-,Dois pombo sujo,vargas et al,2021,1,1
instagram,-,"Joice já foi tão querida pelo povo brasileiro , e agora está tão desprezada! É lamentável!",vargas et al,2021,1,0
instagram,-,Duas fraudes,vargas et al,2021,1,0
instagram,-,So colhe o que planta.se eu fosse ela mandava exorcisar seu gabinete,vargas et al,2021,1,0
instagram,-,Herdou a desgraca,vargas et al,2021,1,1
instagram,-,A liderança da @user na Câmara durou menos que um X Burguer😂😂😂😂,vargas et al,2021,1,0
instagram,-,Ótima! Kkkkk essa cobra hopócrita,vargas et al,2021,1,1
instagram,-,Imunda,vargas et al,2021,1,1
instagram,-,Que os 2 vão para o raio que os parta.,vargas et al,2021,1,1
instagram,-,Babaca !,vargas et al,2021,1,0
instagram,-,"Os dois babacas traidores do povo de bem ,dois inúteis",vargas et al,2021,1,0
instagram,-,Enlouqueceu essa Joice!! Quanta prepotência arrogância dessa Joice.,vargas et al,2021,1,0
instagram,-,Os dois não prestam,vargas et al,2021,1,1
instagram,-,Kkkkkkkkkkkkkkkkkkkkkkkkkkk Pepinhaaaa,vargas et al,2021,1,1
instagram,-,"Carla tem que deixar a traidora de lado e não perder o foco. Nossa missão é lutar juntos pelo um Brasil melhor e justo. Não se ocupe com postagem desnecessária, onde menciona pessoas que não acrescenta nada Luladrão e Joice tem que ficar no passado. O negócio é # aliança pelo Brasil.",vargas et al,2021,1,1
instagram,-,🤣🤣🤣🤣🇧🇷🇧🇷🇧🇷🇧🇷#joicetraidora,vargas et al,2021,1,0
instagram,-,CHEGA DE TANTA CORRUPÇÃO TANTA ROUBALHEIRA TANTA INCOMPETÊNCIA TANTA MALDADE TANTA FALSIDADE,vargas et al,2021,1,0
instagram,-,"Que absurdo, essa Joice é uma vergonha.",vargas et al,2021,1,1
instagram,-,"Com sempre, Lula só perde, o que NUNCA ganhou..... kkkkkkkk",vargas et al,2021,1,0
instagram,-,Mostre o seu trabalho e esforço e seja leal ao povo que te elegeu e larga essa TRAIDORA pra lá com as baixarias dela .,vargas et al,2021,1,0
instagram,-,"As máscaras caindo, espero que o povo esteja acompanhando.",vargas et al,2021,1,1
instagram,-,"Ao exorcizar a sala, os capetas só deram “meia-volta” ... 🤣🤣🤣🤣",vargas et al,2021,1,0
instagram,-,#joicetraidora,vargas et al,2021,1,1
instagram,-,Como ela pode fazer isso? Muito falsa,vargas et al,2021,1,0
instagram,-,#joicetraira,vargas et al,2021,1,1
instagram,-,Tá surtando!!!!!,vargas et al,2021,1,1
instagram,-,"Não discute com esquerdista, são sem noção",vargas et al,2021,1,0
instagram,-,#LulaVaiMorrerNaCadeia #JoiceTraidora #JoiceCorrupta #JoiceContraoPovo #JoiceOportunista #JoiceForaDaPolitica,vargas et al,2021,1,0
instagram,-,"Dupla personalidade... ou desequilibrada mesmo... 3, 2, 1... hauahuahaua",vargas et al,2021,1,0
instagram,-,"Tá mais pra demônio, mesmo.",vargas et al,2021,1,1
instagram,-,"Essa raca ordinaria nao tem o que fazer. Ganham uma fortuna as custas do povo. Ademais, dona Zambelli. A Joice defendeu o Bolsonaro em muitas ocasioes. Voces sao uns vadios desocupados que perdem o tempo fazendo provocacoes o tempo todo.",vargas et al,2021,1,0
instagram,-,"Maior traidora que já vi, depois do ladrão.",vargas et al,2021,1,1
instagram,-,Joice mente tão bem que até mesmo ela acredita na própria mentira. Triste fim. Triste 😔,vargas et al,2021,1,0
instagram,-,Essa baixaria que vc está fazendo me faz ter uma certeza: igual ou pior que ela!!!,vargas et al,2021,1,1
instagram,-,"Que bom que,as máscaras estão caindo rápido.",vargas et al,2021,1,1
instagram,-,Só que Carla você tem princípios e não se vendeu desta forma vergonhosa.Não se compara você a está traíra,vargas et al,2021,1,1
instagram,-,"Essa Joicehasselmannoficial é muito infantil 🤦‍♀️!Só dando tiro no pé,o Eduardo deveria se candidatar para prefeito de São Paulo aí ela iria ver o que é mexer com direita RAIZ como ela mesma diz..uma surra de votos!",vargas et al,2021,1,1
instagram,-,"Difícil, pai e filha mal caráter....",vargas et al,2021,1,1
instagram,-,Maldosa heim kkkkk😂,vargas et al,2021,1,1
instagram,-,Kkkkk #joicetraidora,vargas et al,2021,1,1
instagram,-,Tá explicado! Traíras do Brasil! Tá no DNA 💩🤮,vargas et al,2021,1,0
instagram,-,"Lembrando q o caráter da zambelli não é o mesmo na loyce, é diferente, zambelli tô contigo, Joyce é traíra",vargas et al,2021,1,0
instagram,-,Apoiado @user tudo farinha do mesmo saco!!,vargas et al,2021,1,0
instagram,-,😂😂😂 lula foi ministro??? Credo eu não sabia 😂😂😂😂,vargas et al,2021,1,0
instagram,-,Lula foi ministro??? Credo eu não sabia,vargas et al,2021,1,0
instagram,-,Joice é uma VERGONHA.,vargas et al,2021,1,0
instagram,-,"@user . @user Essa vergonha é o dia todo, vocês parecem duas adolescentes, vão trabalhar, foi pra isso que o povo as elegeu..",vargas et al,2021,1,1
instagram,-,Cada dia mais Gorda!😂😂😂,vargas et al,2021,1,1
instagram,-,#forabolsonaro corrupto canalha,vargas et al,2021,1,0
instagram,-,😂😂😂😂😂😂😂 ridículos,vargas et al,2021,1,0
instagram,-,São duas cobras. Prontas para dar o bote,vargas et al,2021,1,1
instagram,-,Mas a Pepa é fichinha perto do Dick Vigarista !!! \o/ \o/ \o/,vargas et al,2021,1,1
instagram,-,"Nosso carater, não igualar como os esquerdistas fazem, mais mostrar q somos um povo sivilizado, pronto para ajudar nosso presidente Jair Bolsonaro, Feliz natal a todos!",vargas et al,2021,1,1
instagram,-,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣💩💩💩💩💩💩💩💩💩🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮. Os três são farinha do mesmo saco!!!,vargas et al,2021,1,0
instagram,-,"Essa traíra vai se juntar com a esquerda radical em 3,2,1 ....",vargas et al,2021,1,1
instagram,-,"Joice está com mania de grandeza, só que dá pior espécie, ela, pra mim foi uma DECEPÇÃO GRANDE! Ela traiu e dividiu !",vargas et al,2021,1,0
instagram,-,"Essa mulher não presta , muito pretensiosa e traira",vargas et al,2021,1,0
instagram,-,"@user é vergonha do nosso Brasil, o tiro saiu pela culatra em querida . #38 #aliancapelobrasil",vargas et al,2021,1,0
instagram,-,Muito vaidosa e cheia de si... vai trapacear quem puder.,vargas et al,2021,1,1
instagram,-,"Isso é uma nojeira...se crítica o governo é contra, o que ela fala é muita falcidade...esse tipo de soberba acaba na lama",vargas et al,2021,1,1
instagram,-,"Postagem ridícula Carla, vai trabalhar",vargas et al,2021,1,1
instagram,-,"Tenho nojo desse Joice nunca gostei sempre tinha algo dizendo que não era uma boa pessoa , tá aí essa víbora de 💩",vargas et al,2021,1,0
instagram,-,Está onde merece essa traidora!,vargas et al,2021,1,0
instagram,-,Nojo dessa nossa política😎,vargas et al,2021,1,0
instagram,-,Essa mulher tá louca 🤣🤣🤣🤣,vargas et al,2021,1,1
instagram,-,"Esta se afundando cada dia que passa, peppa pig está indo pelo ralo 💩💩💩💩💩💩",vargas et al,2021,1,0
instagram,-,Pegou o virus do molusc a Pepa ta doidaaaaaaa,vargas et al,2021,1,1
instagram,-,A roliça rebelde 😂😂😂😂😂,vargas et al,2021,1,0
instagram,-,"Força Carla Zambelli, essa traíra da Joice nos envergonha .",vargas et al,2021,1,1
instagram,-,Ela está provando do próprio veneno. E vida que anda.,vargas et al,2021,1,1
instagram,-,A Joyce só pode estar surtando!!! 😱😱😱,vargas et al,2021,1,0
instagram,-,"Essa Peppa FDP, vai pagar junto com todos os outros canalhas!! #joicehalssemannpeppafdp",vargas et al,2021,1,1
instagram,-,Dois derrotados,vargas et al,2021,1,0
instagram,-,"Uai @user não teria sido os”não Bivaristas” ? Não acho que a postagem tenha a ver com “falta de serviço”. Como atingida de forma torpe por essa mulher descarada dona @user , vc tem todo o dever de por os pingos nos is e mostrar sim que é Joice. O partido tá pouco ou nada importando.",vargas et al,2021,1,0
instagram,-,"Ocupando o mesmo antro que o condenado é péssimo sinal ,quase uma mensagem subliminar.",vargas et al,2021,1,1
instagram,-,Kkkkkkk e um pior que o outro mitei,vargas et al,2021,1,0
instagram,-,"Tudo tá melhorando, mas ainda tem muitos petralhas espalhados em estatais, autarquias escolas, universidades ( universidades aí já estamos falando em infestação), mas vamos ter fé, pois é pra frente que se anda! #bolsonaro2022🇧🇷",vargas et al,2021,1,1
instagram,-,"O gigante adormecido criminosamente pelos petistas, e facistas comunistas, está acordando para tornar o Brasil a quarta potencia mundial. EUA, CHINA, RUSSIA E BRASIL. O PROTETOR DA AMERICA LATINA CONTRA OS COMUNISTAS DESTRUIDORES DE POVOS E PAÍSES.",vargas et al,2021,1,1
instagram,-,SÓ A ESQUERDOPATIA NÃO VÊ ISSO...,vargas et al,2021,1,1
instagram,-,Quem não está com o governo me desculpe e corrupto,vargas et al,2021,1,1
instagram,-,Gasolina com preço surreal e no mercado as coisas cada vez mais caro... E políticos cada vez mais rico. Só safado,vargas et al,2021,1,0
instagram,-,"Sensacional! Aproveito para perguntar como anda o projeto de criminalização do comunismo, pois não aguento mais ver e escutar essa gentalha, adoraria vê-los enjaulados.",vargas et al,2021,1,0
instagram,-,Agora só precisa o presidente e sua prole parar de falar tanta bosta.,vargas et al,2021,1,1
instagram,-,"🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 Maravilha! Bolsonaro 2022!!!!! Vamos mudar o rumo de nossas vidas pelo trabalho, pela honra, pela honestidade e pela ética. Apoio total ao governo. Vamos defender nosso país da quadrilha comunista.",vargas et al,2021,1,0
instagram,-,E tem cretino que ainda ouve e da destaque ao que a esquerda e o ladrao do Lula fala. Este só tem ódio dentro dele. Muito ódio,vargas et al,2021,1,0
instagram,-,#euapoiobolsonaro #somostodosbolsonaro #bolsonaronossopresidente #bolsonarotemrazão #bolsonaro2022 #brasilcontragilmarmendes #gilmarmendesvaicair #foragilmar #foragilmarmendes #foratoffoli #foramarcoaurelio #forarosaweber #foralewandowski #foraalexandredemoraes #foracármenlúcia #prisãoemsegundainstânciasim #prisaoem2ainstanciasim #foraalcolumbre #foradavialcolumbre #foramaia #forarodrigomaia #lulacriminoso #lulanacadeia #lulaemcelacomum #lulanuncamais #euapoioalavajato #euapoiopacoteanticrime #pacoteanticrimejá #euapoiosergiomoro #euapoiodeltandallagnol #euapoiopauloguedes #euapoioabrahamweintraub #euapoiodamaresalves #euapoiotarcisiogomes #forafelipesantacruz #euapoiobiakicis #euapoiocarlazambelli #euapoioexercitobrasileiro #euapoioasforçasarmadasbrasileiras #fundãoeleitoralnão #fundoeleitoralnao #fundoeleitoralnão #forajoicehasselmann,vargas et al,2021,1,0
instagram,-,"Mas, os LIXOS da esquerda insistem em querer enganar as pessoas nenos esclarecidas!!",vargas et al,2021,1,0
instagram,-,"Muito bem Alexandre, continue a nos representar na imprensa brasileira, porque parte dela não sei que pensa, mas querem a desgraça do Brasil, será porque foi cortado alguns privilégios que tinham? A imprensa que você de privilégios de governos é porque não tem capacidade e nem qualidade. No Brasil a faze cubana, chavista e comunista tá com os dias contados e se Deus quiser vai zerar e estas desgraças, como Lula, José Dirceu, Dilma e seus comparsas vai sumir do mapa igual os dinosauros pré histórico,",vargas et al,2021,1,0
instagram,-,"Cortei inúmeras páginas que não é oficial, tem comunista que entra nesses grupos que fazem campanha até para não comer carne, é bom aí sobra e os produtores exportam mais ,E a greve segunda feira?.",vargas et al,2021,1,0
instagram,-,OS PESSIMISTAS SÃO DA ALA CANHOTINHA😂😂😂,vargas et al,2021,1,1
instagram,-,Esse Alexandre é um especialista de respeito mesmo. Veio da merda da Globo pra estrelar ao lado da direita.👏🇧🇷🇧🇷🇧🇷,vargas et al,2021,1,0
instagram,-,Onde anda o luladrão que depois da saída sumiu o molusco pra ver essa notícia aquele fdp,vargas et al,2021,1,1
instagram,-,@user o câncer do noblat sempre fala no blog dele tic tac sobre a chata da Marielle !envolvendo vocês,vargas et al,2021,1,0
instagram,-,"@user o lixo ,verme ,podre ,câncer ,azar ,ser das trevas ,da morte ,encosto ,infeliz ,infernal do noblat sempre fala no blog dele tic ,tac sobre a chata da Marielle !envolvendo vocês",vargas et al,2021,1,1
instagram,-,"@user o serpente do diabo ,da morte do noblat sempre fala no blog dele tic tac envolvendo vocês",vargas et al,2021,1,1
instagram,-,"@user o besta fera do noblat sempre fala tic tac no blog dele envolvendo vocês !com essa corja maligna do congresso ,STF ,mídia , jornalistas como esses diabos do noblat ,Fábio panunzio ,Reinaldo azedo ,Raquel sheirabosta ,José Simão ,George marques ,todos da globo enfim que perseguem @user ,esquerda só teria solução com uma intervenção divina @user !Deus tinha que fazer uma limpeza com essa corja maligna @user",vargas et al,2021,1,0
instagram,-,E a esquerdalha PIRA..🤣😂😄😂😂🤣,vargas et al,2021,1,1
instagram,-,mentira fauso fora,vargas et al,2021,1,0
instagram,-,Este é o motivo dele ter levado um pé na bunda da globolixo,vargas et al,2021,1,0
instagram,-,PETISTA = BOSTA,vargas et al,2021,1,0
instagram,-,"Continuo contra! Pode ser negra, polonesa, freira, macumbeira ou miss Piraquara. Sou contra!",vargas et al,2021,1,0
instagram,-,Os racistas e facistas estão mordendo as costas e tendo calafrios de inveja....Que se cortem! 😘😘😘,vargas et al,2021,1,0
instagram,-,Ela não é a mais bonita do mundo. É só um concurso e muito mimimi,vargas et al,2021,1,1
instagram,-,Na terra em que essa mulher africana é bonita as trans são mulheres. Surrealismo clássico.,vargas et al,2021,1,1
instagram,-,Se tivesse ganhado uma branca seria contra né cara de pau.,vargas et al,2021,1,0
instagram,-,"Ai vem a hipocrisia, sou contra concurso de beleza pois mulher não é objeto, ok mas se a vencedora for Negra, ou qualquer representante de uma minoria ai tudo bem relativo isso.",vargas et al,2021,1,0
instagram,-,Enquanto isso o véio do baú dava um show de misoginia e racismo.,vargas et al,2021,1,0
instagram,-,"Mais de qq forma ta muito estereotipada, vale pela representação mas falta pela veracidade",vargas et al,2021,1,0
instagram,-,"Ainda bem que não foi no SBT, com certeza , lá, o resultado seria alterado pelo dono.",vargas et al,2021,1,0
instagram,-,"Comédia mesmo, se fosse uma mulher branca o concurso seria opressor, racista, homofóbico, elitista, etc ... Mas como essa linda mulher ganhou e tem a cor negra, agora o concurso é justo, honesto, representa as feminazis, etc ... Que discurso mais contraditório.",vargas et al,2021,1,0
instagram,-,"A @user é contra esteriótipos, mas fez lipo quando era gorda e hj ela diz pra vc mulher se aceitar como vc é! Kkkkkkkk",vargas et al,2021,1,1
instagram,-,Porque sempre dizer se é Negro ou Branco? A mulher é linda. Título mais que merecido!👏👏👏 Chega desta coisa do PT de dividir os povos! Não cola mais!,vargas et al,2021,1,1
instagram,-,Mimimimimi,vargas et al,2021,1,0
instagram,-,é muito mimimi,vargas et al,2021,1,1
instagram,-,"Tipico da esquerda: é contra até convir, ai “abre exceção”!!!",vargas et al,2021,1,0
instagram,-,Parece q tudo é ruim a menos q tenha um negro ou um lgbt no meio,vargas et al,2021,1,0
instagram,-,Aqui não farroupilha!!!,vargas et al,2021,1,0
instagram,-,"Nunca vai ser , nunca será presidente do nosso país. Vai se acostumando pq daqui uns dias não será eleito nem a presidente do grémio. 😚",vargas et al,2021,1,0
instagram,-,Mano o Haddad parece um rato kkkk,vargas et al,2021,1,0
instagram,-,"Qual é o mérito farroupilha? Porongos? Até o véio da havan ganhou essa medalha, qual é o critério para recebê-la?",vargas et al,2021,1,0
instagram,-,Mérito de que essa carniça,vargas et al,2021,1,0
instagram,-,"Garoto, era pra vc ser o nosso presidente e não essa besta que os “cidadãos de bem” elegeram!",vargas et al,2021,1,1
instagram,-,Esse cara não trabalha não???,vargas et al,2021,1,1
instagram,-,Vamos deixar a traidora da Marta de lado. Unir jamais.,vargas et al,2021,1,0
instagram,-,Meu estado cada vez mais decadente... Isso chega ser ridículo...,vargas et al,2021,1,0
instagram,-,Por isso q o RS ta falido !!!!,vargas et al,2021,1,0
instagram,-,Isso explica. Decadência do RS.. uma pena!!!,vargas et al,2021,1,1
instagram,-,Isso é um verme,vargas et al,2021,1,1
instagram,-,Ser repugnante #ForaBolsonaro,vargas et al,2021,1,0
instagram,-,processo nessa gentalha fascista!,vargas et al,2021,1,0
instagram,-,Demônio👊,vargas et al,2021,1,1
instagram,-,Mitowwwww....Micoooooooooo !#bozoenganador,vargas et al,2021,1,1
instagram,-,Bandido 👀,vargas et al,2021,1,0
instagram,-,Bolsonaro é uma vergonha!,vargas et al,2021,1,0
instagram,-,ele é louco mesmo,vargas et al,2021,1,1
instagram,-,"E ainda tem pessoas defendendo esse idiota,o triste é que a gente sofre junto com essas pessoas 😒",vargas et al,2021,1,0
instagram,-,Esse mauco ainda vai fazer muito estrago,vargas et al,2021,1,0
instagram,-,😡😡😡 Gente o que o povo tá esperando pra tirar esse Satanás do poder meu Deus,vargas et al,2021,1,1
instagram,-,"Depois que o PT roubou tudo, foi o que sobrou!!!",vargas et al,2021,1,1
instagram,-,Miserável calhorda mentiroso,vargas et al,2021,1,1
instagram,-,"Isto sempre ficou muito claro, Bolsolixo é contra os trabalhadores e o povo de bem num modo geral, ele apóia os milicianos, pronto a fazer qualquer desgraça contra o povo.",vargas et al,2021,1,1
instagram,-,Fale-nos sobre roubar dinheiro de aposentados. Você tem know-how!,vargas et al,2021,1,1
instagram,-,Ei Bolsonaro vai tomar no c...,vargas et al,2021,1,0
instagram,-,Desgraça que foi escolhida pelo povo para atrazar suas vidas,vargas et al,2021,1,1
instagram,-,Esse miseravel nunca trabaalhou o tempo que passou como parlamentar so ia fazer baixaria e dormir sem se preocupar sempre no final do mês estava lá seus vencimentos sem fazer por ondem.,vargas et al,2021,1,1
instagram,-,😢😢🍊🍊👏👏maldito,vargas et al,2021,1,1
instagram,-,👏👏👏👏o capeta sendo capeta. Normal.,vargas et al,2021,1,1
instagram,-,PODE BOTAR TUDO SUE BC TIRA DO TRABALHADOR NO CU DA SUA MAE SEU FULEIRO ASSASSINO DE MARIELLE,vargas et al,2021,1,1
instagram,-,"Será,,Kkkk,,,,vcs mentem tanto mais tanto,,,,,parabéns Bolsonaro senta lenha",vargas et al,2021,1,1
instagram,-,"Esse Presidente é totalmente Perverso e incompetente. Quem tá por Trás de toda essa desgraça ao Povo Brasileiro, é Banqueiro Ministro. O Povo está sendo usurpado por uma Quadrilha intitulada de GOVERNO, com o total apoio do Congresso Nacional.",vargas et al,2021,1,1
instagram,-,Vagabundo pilantra,vargas et al,2021,1,1
instagram,-,Canalhas!,vargas et al,2021,1,1
instagram,-,"E ninguém faz nada, cadê o povo nas ruas??? Esse merda está tirando todos os direitos dos trabalhadores e ninguém reclama. . .não é possível!",vargas et al,2021,1,0
instagram,-,Mais uma mentira propagada pelo filha da Mentira!,vargas et al,2021,1,0
instagram,-,O vôMITO é mesmo o satanás!!!,vargas et al,2021,1,1
instagram,-,Bandido,vargas et al,2021,1,0
instagram,-,"E os gados aplaudem as retiradas dos seus próprios direitos,n dá pra entender isso!!!",vargas et al,2021,1,1
instagram,-,"Querida Gleisi Hoffmann,infelizmente o nosso povo está acostumado a ser manipulado ,seja na política,na religião,em casa ou no ambiente de trabalho,mediante todas as provas de que esse é o pior presidente que o Brasil já teve( pois consegue ser pior até dos que presidiram na época da Ditadura) , ainda assim esse povo calhorda o chamam de meu Capitão, de Mito, enquanto que eu peço desculpas ao Diabo se o chamo de Demônio",vargas et al,2021,1,0
instagram,-,"Pra quem votou em BolsoNero meus parabéns ,vc é burro ,idiota ,alienado agora faz arminha e aceita que dói menos",vargas et al,2021,1,1
instagram,-,Esse bandido não gosta de rouba,vargas et al,2021,1,1
instagram,-,"Esse safado deveria roubar só de quem votou nele não era, só que infelizmente quer roubar de todos trabalhadores",vargas et al,2021,1,1
instagram,-,A todos os BOLSOLIXOS QUE VOTAM NELE,vargas et al,2021,1,0
instagram,-,Desgoverno dos infernos.,vargas et al,2021,1,0
instagram,-,Este é o lixo do lixo,vargas et al,2021,1,1
instagram,-,Isso é pouco pra os otário q votou nele.,vargas et al,2021,1,1
instagram,-,"Vão continuar apoiando esse Bolsomerda, bando de trouxas?",vargas et al,2021,1,1
instagram,-,Esse cara é um infeliz ruim,vargas et al,2021,1,1
instagram,-,Fdp,vargas et al,2021,1,1
instagram,-,Canalha,vargas et al,2021,1,1
instagram,-,Quem rouba o pagador de impostos são vocês que desviaram dinheiro pra todo canto esquerda raça maldita,vargas et al,2021,1,1
