source,id,text,researcher,year,aggressive,hate
twitter,1.65848989358322e+18,equipamentos que usam pilha em pleno 2023: vcs tem o meu ódio,oliveira et al,2023,0,0
twitter,1.65848565261758e+18,@user pra isso que fiz o l??,oliveira et al,2023,0,0
twitter,1.65848561088424e+18,"pra quem não entendeu o que isso significa. no modelo anterior, o preço do petróleo nacional estava diretamente ligado ao preço internacional em dólar. assim alta do dólar gerava alta dos preços nacionais. com o fim da paridade, o valor pago na bomba, fica mais justo e real. link",oliveira et al,2023,0,0
twitter,1.65848564857426e+18,amamos muito link,oliveira et al,2023,0,0
twitter,1.65848530264905e+18,que ódio desses dias que eu não consigo me concentrar em nada,oliveira et al,2023,0,0
twitter,1.65849012606089e+18,eu nao consigo aguentar o ??,oliveira et al,2023,0,0
twitter,1.65848401084537e+18,@user ódio,oliveira et al,2023,0,0
twitter,1.6584858443392e+18,"reformulado, programa de sócios do @user já tem parceria com @user diretoria do clube também estrutura squad de influenciadores. #marketingesportivo #futebol #comunicaçãoemarketing link",oliveira et al,2023,0,0
twitter,1.65848582643371e+18,@user da melhor qualidade.,oliveira et al,2023,0,0
twitter,1.65848578777901e+18,@user quem é fofa??,oliveira et al,2023,0,0
twitter,1.65849009605903e+18,@user bora meter esse pedal!!,oliveira et al,2023,0,0
twitter,1.6584841314861e+18,@user queremos o lead agora amg link,oliveira et al,2023,0,0
twitter,1.65848977620533e+18,o pessoal que tá torcendo contra vendo que o governo tá dando certo link link,oliveira et al,2023,0,0
twitter,1.65848558550031e+18,quero ter ódio do peter e não consigo roteiristas malditos link,oliveira et al,2023,0,0
twitter,1.65848068203177e+18,@user sdd demaisss,oliveira et al,2023,0,0
twitter,1.65848073812224e+18,meia hora,oliveira et al,2023,0,0
twitter,1.65848629943378e+18,freen eu te amo você merece!!!!,oliveira et al,2023,0,0
twitter,1.65849032836474e+18,"@user alguém por favor me fala q esse recall da caitlyn tem todo um conceito, uma lore, uma biografia por trás, pq tipo.. ????????? q nada haver se for aleatório",oliveira et al,2023,0,0
twitter,1.65848992601357e+18,@user detalhe.,oliveira et al,2023,0,0
twitter,1.65848563163345e+18,"ainda o pirls, pelos números que vou vendo em ocs de vários países, portugal é dos países em que a diferença entre rapazes e raparigas é menor. em média elas devem ter para aí 20 pontos mais* e por cá a diferença é de 3 ou 4 pontos *acho q em 51 dos 57 países elas têm + pontos",oliveira et al,2023,0,0
twitter,1.65848961175114e+18,@user eu quero o presente misterioso,oliveira et al,2023,0,0
twitter,1.65848590714891e+18,@user nos seu sonhos,oliveira et al,2023,0,0
twitter,1.65848652149281e+18,@user @user @user @user tu sabe que emulação é emulação e jogo original é jogo original né? kkkkkk,oliveira et al,2023,0,0
twitter,1.65848649665833e+18,"@user @user @user eu gosto desse ódio, obgd por espalhar",oliveira et al,2023,0,0
twitter,1.6584891069373e+18,@user @user @user abaixar artificialmente igual quando o bolsonaro abaixou na campanha dele né?,oliveira et al,2023,0,0
twitter,1.65848448039349e+18,eu te amoo minha preta ???? @user ?? link,oliveira et al,2023,0,0
twitter,1.65848073386079e+18,@user vou gemer pra vc tbm,oliveira et al,2023,0,0
twitter,1.65849056433607e+18,"se for jorge e mateus na hangar no estacionamento do shopping em um domingo à tarde, vou ser muito feliz",oliveira et al,2023,0,0
twitter,1.65848931337675e+18,o brasil que estamos vivendo!! link,oliveira et al,2023,0,0
twitter,1.65849029698716e+18,@user mas vc é linda de todo jeito,oliveira et al,2023,0,0
twitter,1.65848622004819e+18,quero comer lasanha com batata palha,oliveira et al,2023,0,0
twitter,1.65848570677442e+18,@user @user toyota era patrocinador do evento. é reconhecido pela fifa. chora mais alto.,oliveira et al,2023,0,0
twitter,1.65848992832881e+18,a mais eu vou sim no show do dream,oliveira et al,2023,0,0
twitter,1.6584900060912e+18,"@user amiga pior que não faço ideia! tô tentando descobrir, se eu achar te falo.",oliveira et al,2023,0,0
twitter,1.65848608119154e+18,@user amg eu já ia postar: alguém tem algum cronograma?? ?? você pode mandar????,oliveira et al,2023,0,0
twitter,1.65848625953338e+18,medica da mariáh é doidinha kkk,oliveira et al,2023,0,0
twitter,1.65848596482896e+18,"prova de matemática, da até sono só de saber que jajá vão entregar, bão viu fazer isso não, slc",oliveira et al,2023,0,0
twitter,1.65849034591791e+18,@user que gostosa,oliveira et al,2023,0,0
twitter,1.65848442202556e+18,joga logo a merda no ventilador link,oliveira et al,2023,0,0
twitter,1.65848565122507e+18,"@user eu literalmente postei sobre o touch-tone telephone ser o q!cellbit teorizando eu juro q eu q vou ficar insana, eu to quase desenhando isso aaaa",oliveira et al,2023,0,0
twitter,1.65848564882593e+18,"@user ""já bateu a meta de hoje?"" kkkkkkkkkkkkkkkkkkk",oliveira et al,2023,0,0
twitter,1.65849015420889e+18,han jisung pq voce tem que ser tão [inaudível] [barulho de trovão] [visão turva] [vidro quebrando] [desmaio] [fogos de artifício] [latidos] [censurado] [barulho de serra elétrica] link,oliveira et al,2023,0,0
twitter,1.65849049136798e+18,@user parabéns!,oliveira et al,2023,0,0
twitter,1.65848588590058e+18,@user ninguém sabe,oliveira et al,2023,0,0
twitter,1.65848068101258e+18,"palmas 34 anos programação de aniversário de palmas terá shows, desfile cívico e piquenique com a comunidade link link",oliveira et al,2023,0,0
twitter,1.65847700924755e+18,@user e uma coisa resolve tão rápido isso.,oliveira et al,2023,0,0
twitter,1.65849017404372e+18,une dua kiaren te aulona kaq. #bbvipal,oliveira et al,2023,0,0
twitter,1.65848450242619e+18,mentiraaaaaaa num é possível vei link,oliveira et al,2023,0,0
twitter,1.65848578472136e+18,"""a mente que se abre a uma nova ideia jamais voltará ao seu tamanho original"" albert einstein",oliveira et al,2023,0,0
twitter,1.65848592590584e+18,segundo uns comentários q vi aqui no tt aparentemente a menina tava assim no jackson kkkkkkkkkkk link,oliveira et al,2023,0,0
twitter,1.65848640145183e+18,é nosssoooooo saaaaaaarochaaaaaaaaa,oliveira et al,2023,0,0
twitter,1.65848659567748e+18,aí o cara n faz nada disso e tem uma pele boa link,oliveira et al,2023,0,0
twitter,1.65848068294196e+18,@user amg daqui a pouco vem as matty fans te cancelar,oliveira et al,2023,0,0
twitter,1.65848619929898e+18,duvido nada q qnd consegui entrar no site ele vai cair link,oliveira et al,2023,0,0
twitter,1.65849026478732e+18,a wepink viu os meus stories ????,oliveira et al,2023,0,0
twitter,1.65847590185062e+18,fui sair da sala e professor perguntou na frente de todo mundo se eu não ia ficar e prestar atenção link,oliveira et al,2023,0,0
twitter,1.65849036394923e+18,banheiro da faculdade dividido entre amar e odiar a taylor swift link,oliveira et al,2023,0,0
twitter,1.65849019006179e+18,"@user aqui encaixaria perfeitamente aquele do philza: ""jesus chora""",oliveira et al,2023,0,0
twitter,1.65848617720337e+18,"@user quero ver alguém comer com 10,00 por dia.",oliveira et al,2023,0,0
twitter,1.65848563046744e+18,"não significa q eu não amo minha nova fase, adoro quem eu me tornei e quem eu estou me tornando aos poucos, graças a espiritualidade, mas eu não gosto daqui kkkk gosto dos novos amigos, de ajudar pessoas todos os sábados, dos meus irmãos de santo, mas daqui não;(",oliveira et al,2023,0,0
twitter,1.65848446088998e+18,@user aí ferrou kkkkkkkkk,oliveira et al,2023,0,0
twitter,1.65848989703931e+18,e se o bolsonaro voltar?,oliveira et al,2023,0,0
twitter,1.65848970548126e+18,@user @user que foto de perfil é essa mds,oliveira et al,2023,0,0
twitter,1.65848642136639e+18,eu não sabia que precisa de um canceriano na minha vida… até ter dois.,oliveira et al,2023,0,0
twitter,1.6584863998706e+18,milionário e josé rico - você vai ver.mp3 homeoffice t amo,oliveira et al,2023,0,0
twitter,1.65849028015124e+18,"última vez que eu quis alguém pra dar uns beijos, a pessoa quis minha amiga e eu hj sou feliz com a amizade que tenho com essa pessoa kkkk engraçado dms, pq se eu tivesse ficado não ia querer nem proximidade.",oliveira et al,2023,0,0
twitter,1.65848623786978e+18,2/4 foi agora vem freen sarocha,oliveira et al,2023,0,0
twitter,1.65848981535945e+18,tô maluca link,oliveira et al,2023,0,0
twitter,1.65848557212048e+18,indo me atualizar dos prêmios q meus filhos e filhas receberam ??,oliveira et al,2023,0,0
twitter,1.65848623861219e+18,"@user kelly, glauco e servo indo direto pra fase final dos 20 e eu me pergunto: por que?",oliveira et al,2023,0,0
twitter,1.65848617990451e+18,"@user literalmente o trolley problem mais fácil de todos, pra ser um dilema ético-utilitário eu devia estar entre os cinco e puxar a alavanca significaria salvar 4 pessoas em troca de uma mas descartar a possibilidade de ir junto com as 4",oliveira et al,2023,0,0
twitter,1.65848608081407e+18,eu não aguento mais comer frango e ovo,oliveira et al,2023,0,0
twitter,1.65848561343437e+18,@user @user o video q eu tava te falando kkkkkkkkkkkkk eu sou assim,oliveira et al,2023,0,0
twitter,1.65849050667273e+18,@user @user @user @user deve ser por isso q estamos aqui gravitando em volta daquilo q sai dessa sua cabecinha.,oliveira et al,2023,0,0
twitter,1.65848623159931e+18,@user no 3 só lembro do meu ódio pelo cursinho,oliveira et al,2023,0,0
twitter,1.65849053318084e+18,"@user pessoal do nordeste precisa de atenção e investimento, ali tem muita gente honesta e trabalhadora . se não fosse o nordeste nós estaríamos na pindaíba com aquele ex-presidente que só maltratava o povo e ria dos mais humildes",oliveira et al,2023,0,0
twitter,1.65848989168737e+18,"@user com esse título de dr em economia maira cardi, eu acredito hahahahaha",oliveira et al,2023,0,0
twitter,1.65848446394341e+18,avante brasil/avante brasil qualidade é tudo de bom no setor avac-r do brasil link,oliveira et al,2023,0,0
twitter,1.65849052304759e+18,"eu ia comprar o meet, mas fazer o que, outras prioridades",oliveira et al,2023,0,0
twitter,1.6584903275091e+18,@user eu passando vergonha no carvalho ??,oliveira et al,2023,0,0
twitter,1.65848100531198e+18,@user vc olhou se os 600 processos contra bolsonaro estão no jus brasil ? fala aí raspacu.,oliveira et al,2023,0,0
twitter,1.65848939665463e+18,não recebo notificação de nada nesse site lixo que ódio,oliveira et al,2023,0,0
twitter,1.65848991005843e+18,@user a pfl vem pro brasil!!!!,oliveira et al,2023,0,0
twitter,1.65849042674199e+18,@user muito boa,oliveira et al,2023,0,0
twitter,1.65849044036945e+18,@user o telhado da pra fazer depois q pega o jeito com as escadas!!!!!,oliveira et al,2023,0,0
twitter,1.65848558955202e+18,toda vez o povo fica resgatando coisa do passado q nem tem lógica... qm aguenta?????,oliveira et al,2023,0,0
twitter,1.65848627824416e+18,the weeknd nunca errou quando disse: link,oliveira et al,2023,0,0
twitter,1.65848058633456e+18,@user @user mal e apelido lelet,oliveira et al,2023,0,0
twitter,1.65848655409096e+18,eu ficarei muito feliz no dia que essa anomalia sair do ar. link,oliveira et al,2023,0,0
twitter,1.65848448306946e+18,se eu pudesse faltava a semana inteira na escola,oliveira et al,2023,0,0
twitter,1.65849024954122e+18,tub disponibilizam transporte para a braga romana link,oliveira et al,2023,0,0
twitter,1.65848646134632e+18,cite o jogador mais habilidoso que esse: link,oliveira et al,2023,0,0
twitter,1.65848629688365e+18,"eu amo a becky, caras, e o melhor de tudo, ela me ama também ????????????",oliveira et al,2023,0,0
twitter,1.65848984593566e+18,@user @user malhar bastante pra só te beijar assim,oliveira et al,2023,0,0
twitter,1.65849036266996e+18,@user jogar esse jogo foi o mesmo terror de jogar redfall kkkk vlw eu passo,oliveira et al,2023,0,0
twitter,1.65848968726537e+18,"muita gente saiu e muita gente entrou, então fav aqui para um leleo super legal na sua dm link",oliveira et al,2023,0,0
twitter,1.65848621985946e+18,assistam o filme air! sensacional! mostra os bastidores da assinatura do jordan com a nike. tem no prime vídeo. recomendo demais!!!,oliveira et al,2023,0,0
twitter,1.65848067941036e+18,"se titubeou em relação a minha lealdade, confiança, sentimento e amizade, e agiu tão friamente comigo, viu que eu mesmo sem perguntar o que foi, eu estava aflito e ignorou como eu me senti por uma fofoca, realmente não merece estar cmg e muito menos minha amizade.",oliveira et al,2023,0,0
twitter,1.65848639890169e+18,"geeks cientificamente apresenta: #csivegas - 2ª temporada episódio 20 - shell game csis: hall | padfoot | thaisc³ | naycielo | lisia lewis | anajs | milleg | zetnos | likapoetisa³ chefe do laboratório: hall legenda disponível no opensubtitles, addic7ed e subscene link",oliveira et al,2023,0,0
twitter,1.65848621527087e+18,a viagem desse onibus é longa pra porra kkkkkkkkkkk dei um cochilo e n ta nem na metadd do caminho,oliveira et al,2023,0,0
twitter,1.65848975864406e+18,chatgpt sobre os riscos da nova politica de preços da petrobrás: 1-desincentivo aos investimentos na produção nacional 2-risco de interferência política 3-pressão sobre os consumidores 4-afetar a competitividade de setores da economia 5-impacto sobre a inflação,oliveira et al,2023,0,0
twitter,1.65848533963023e+18,"defesa de bolsonaro confirma existência de conta nos estados unidos link advogados de jair bolsonaro admitiram que ele transferiu r$ 600 mil para uma conta bancária internacional alegando ""temor"" sobre a condução da economia",oliveira et al,2023,0,0
twitter,1.65851977885456e+18,"se uma eventual participação de bolsonaro for comprovada, ele poderá responder pelo crime de inserção de dados falsos em sistemas de informação, que tem pena de até 12 anos de prisão e multa link",oliveira et al,2023,0,0
twitter,1.65848966345431e+18,"@user bolsonaro precisa ser desmoralizado diariamente. há necessidade de mostrar seus atos escusos e criminosos todos os dias para desgastar sua imagem. se o mesmo for preso sem robustez nas provas, corremos o risco de ser solto rápido demais e sair como mártir da situação.",oliveira et al,2023,0,0
twitter,1.65848648211249e+18,"cheguei em casa catingando a formol chega tô tonta, anatomia por amor mesmo",oliveira et al,2023,0,0
twitter,1.65848652173187e+18,"e a @user que cortou a parte da idade da menina da música ""nosso sonho"" de claudinho e bochecha? achei digno. adoro a música, mas essa parte sempre me incomodou.",oliveira et al,2023,0,0
twitter,1.65849018992757e+18,"“quem chega nas regiões em que tudo é ausência? o que fazem quando ocupam todo o espaço? ‘caminhando com os mortos’ é sobre o fogo capaz de queimar celeste em tapuio, outras mulheres no brasil e tantas bruxas ao longo da história da humanidade.” – @user",oliveira et al,2023,0,0
twitter,1.65848991081341e+18,"por favor, se juntem a party no renaissance ???? vamos ajudar a coletar fundos para a ksj1 e estar preparados quando ela chegar! link",oliveira et al,2023,0,0
twitter,1.65847589313066e+18,agora que descobri que ela que fez bridgerton to com mais ódio da cara dwla,oliveira et al,2023,0,0
twitter,1.65848580709379e+18,"oi amiga, vc enche a banheira e eu ligo a torradeira pode ser? ??? link",oliveira et al,2023,0,0
twitter,1.65848561492336e+18,não aguento mais essa casa,oliveira et al,2023,0,0
twitter,1.65849026662444e+18,o caio simplesmente é o percy jackson link,oliveira et al,2023,0,0
twitter,1.65848961316463e+18,precisando de uma roupa da farm para ver caetano veloso cantando transa no rio de janeiro,oliveira et al,2023,0,0
twitter,1.65851937133179e+18,@user q ódio e eu querendo dormir pra não acordar q nem um zombie no outro dia,oliveira et al,2023,0,0
twitter,1.6584857080495e+18,@user se vira que vc não é quadrado,oliveira et al,2023,0,0
twitter,1.65848028045654e+18,@user mt cretinos que odio fazem tudo errado tudo,oliveira et al,2023,0,0
twitter,1.65848590493014e+18,uma track eu sei que vai ser bite me dark blood tracklist #darkblood #enhypen_4thminialbum @user @user #enhypen #????,oliveira et al,2023,0,0
twitter,1.65849032926234e+18,existe o eu com filtro social e existe o eu sem filtro e esse ser sem filtro fala cada coisa apocalíptica,oliveira et al,2023,0,0
twitter,1.65848990968933e+18,"imunda, não escaldou o carneiro, vou comer é queijo, morrer de fome nesse inferno de casa…",oliveira et al,2023,0,0
twitter,1.65848968778969e+18,"@user mano, eu juro que--- eu juro que parece que sua perna sai do seu ombro. demorei pra entender o que era a segunda foto. achei que você era um mutante",oliveira et al,2023,0,0
twitter,1.6584805862842e+18,"@user ih mane, hoje vou ter que recuar",oliveira et al,2023,0,0
twitter,1.65849031211157e+18,acho que não quero mais,oliveira et al,2023,0,0
twitter,1.65851983640041e+18,@user é print porrajkkk q ódio,oliveira et al,2023,0,0
twitter,1.65848062892352e+18,eita link,oliveira et al,2023,0,0
twitter,1.65848578809359e+18,"gleisi comemora o fim do ppi na petrobrás: ""promessa feita, promessa cumprida!"" link política foi estabelecida por michel temer em 2016 e colocou estatal refém de acionistas internacionais",oliveira et al,2023,0,0
twitter,1.65848997466331e+18,@user eu vou precisar antes de ir??,oliveira et al,2023,0,0
twitter,1.65848636128719e+18,ascendente em quarterão,oliveira et al,2023,0,0
twitter,1.65848162414376e+18,"depois que espionaram o bolsonaro desde 2021 com o aval da pf, nada me surpreende mais !! democracia não é?? estado democratico de direito não é?? que enrolação.pelo que vejo bolsonaro não deve nada a ninguem,talvez por isso seja tão perseguido.não acham??",oliveira et al,2023,0,0
twitter,1.65848651968926e+18,"@user desonrando meu time mano, qq isso",oliveira et al,2023,0,0
twitter,1.65851942298045e+18,@user estou entendendo que essa bancada do seleção hoje ja quer saber quem vai enfrentar o fluminense nas quartas ???????? esse ódio nos alimenta. bora @user ??,oliveira et al,2023,0,0
twitter,1.65852008971545e+18,"@user então espera bolsonaro ganhar de novo pra assaltar o nosso bolso cobrando 10 reais no litro de gasolina! com tanto lucro em 2021 e nenhum serviço público melhorou, mas a inflação destruiu o poder de compra da maioria!",oliveira et al,2023,0,0
twitter,1.65848573195284e+18,"@user né!? ??, uma amiga faz isso , ela leva de presente pros sobrinhos no nordeste , separa em várias malas , na última viagem há uns 4 meses levou uns 10 pares",oliveira et al,2023,0,0
twitter,1.65851961468531e+18,jornal nacional mostra o esquema de corrupção envolvendo michele bolsonaro. #politica #políticabr #notícias #jn link,oliveira et al,2023,0,0
twitter,1.65848999032484e+18,@user oi gostosa,oliveira et al,2023,0,0
twitter,1.65849050764609e+18,"possível letra de “never ending song” “primeiro, eu digo que peço desculpas por ligar, mas eu vi seu rosto em uma revista hoje não era você, tarde demais…. todas as minhas lágrimas já estão caindo tentei virar a página mas nossa história não parava e…” link",oliveira et al,2023,0,0
twitter,1.65848633946422e+18,"?? smart tv neo qled 43"" 4k uhd samsung qn43qn90b - bluetooth, usb ? [loja: amazon] ?? por r$3.039,06 à vista ou em até 10x de r$ 319,90 + frete grátis prime ?? acesse: link link",oliveira et al,2023,0,0
twitter,1.65848580764324e+18,@user não me aguento kkkkk,oliveira et al,2023,0,0
twitter,1.65849001943305e+18,@user masculinidade frágil,oliveira et al,2023,0,0
twitter,1.65848448011666e+18,@user como ela descobriu?,oliveira et al,2023,0,0
twitter,1.6584896712138e+18,@user e as musicas mensais de tk tok da anitta,oliveira et al,2023,0,0
twitter,1.65848949001565e+18,"@user vcs viram a entrevista dos advogados de defesa do bolsonaro ? derrubando todas as narrativas escritas até agora, com provas cabais... vai gerar processo quem espalha fakenews ?",oliveira et al,2023,0,0
twitter,1.65848133656133e+18,@user que odio é muito bom ser adolescente no ifma,oliveira et al,2023,0,0
twitter,1.65848590407867e+18,@user de quem?,oliveira et al,2023,0,0
twitter,1.6584806802576e+18,queria não estar doente??,oliveira et al,2023,0,0
twitter,1.65848654077822e+18,"nem me incomodo com a busina, mas será que eles esquecem que estão em tv e que ao menos podiam ter um bocado de cuidado com a língua e cuidar o palavreado? #otriângulotvi link",oliveira et al,2023,0,0
twitter,1.6584856152799e+18,eu comprei ?? dá uma olhadinha aí no link link link,oliveira et al,2023,0,0
twitter,1.65848449938112e+18,@user bom dia ??,oliveira et al,2023,0,0
twitter,1.65848608025205e+18,a gang alvinegra ja virou seu pesadelo! ?? link,oliveira et al,2023,0,0
twitter,1.65849005535333e+18,"grande dia! acaba de ser anunciado que a partir do próximos dias, a gasolina está r$0,40 mais barata por litro, o diesel r$0,44 e o botijão de gás diminui r$8,97. é o governo @user cuidando da economia brasileira e fortalecendo a soberania nacional!",oliveira et al,2023,0,0
twitter,1.65849028037772e+18,@user imagina se isso acontece aqui pt,oliveira et al,2023,0,0
twitter,1.65848610306486e+18,"@user mas sabe o que é pior??? é que a rant é toda desorganizado e tem nada com nada mas eu adoro, já essa daqui eu implico com tudo nao sei pq amg kkkkkkkkkk mas tá bom, obrigada!!",oliveira et al,2023,0,0
twitter,1.65848577038945e+18,estou até com calafrios,oliveira et al,2023,0,0
twitter,1.65849020426352e+18,"e não que eu me importe c isso, apesar de eu ter uma relação c o twitter e tal, não associo o virtual c o real, esse lance de softblock, silenciar e etc não necessariamente tem a ver c o final de uma amizade ou qualquer coisa dessa natureza",oliveira et al,2023,0,0
twitter,1.65848981401724e+18,@user a desculpa frannn kkkkkkk,oliveira et al,2023,0,0
twitter,1.65848612243836e+18,você se lembra de quando ingressou no twitter? eu me lembro! #meuaniversárionotwitter 4 anos de pura reclamação ?? link,oliveira et al,2023,0,0
twitter,1.65848979440471e+18,o cara do meu lado no ônibus estava dormindo e bateu a cabeça na janela kkkkkkkkkkkkkk e fez um barulho muito alto,oliveira et al,2023,0,0
twitter,1.65848655416226e+18,"barretao bem fraco esse ano em, não gostei",oliveira et al,2023,0,0
twitter,1.65848646072153e+18,freen sarocha como se sente sabendo q é a maior,oliveira et al,2023,0,0
twitter,1.65848949954094e+18,@user o próximo prefeito de são paulo deveria ser eduardo bolsonaro.,oliveira et al,2023,0,0
twitter,1.65848062993855e+18,# for enha !!,oliveira et al,2023,0,0
twitter,1.65848590571446e+18,meu amigo me viu e disse q tô com a bunda empinada ?????? os agachamentos surtindo efeito,oliveira et al,2023,0,0
twitter,1.65848559056703e+18,kkkkkkkkkkkkkookkkkkkkkkkkk hoje não hoje sim link,oliveira et al,2023,0,0
twitter,1.65848446082705e+18,"@user não é do nada, isso aí é muita noitada e bebida, uma hora a conta chega",oliveira et al,2023,0,0
twitter,1.65848977637337e+18,@user bom dia meu manoo,oliveira et al,2023,0,0
twitter,1.65848907189387e+18,"[16/05/2023 07:55:23] duda feia: foi ele q bloqueou crkkkkkkkkkkkk [16/05/2023 07:55:05] duda feia: grta chatonaa pqpp, sufocaa n kkkkkkkkk dudinha cheia do ódio",oliveira et al,2023,0,0
twitter,1.65848966858395e+18,alguem ja conseguiu ingresso do dream?,oliveira et al,2023,0,0
twitter,1.65848563114695e+18,"pnc devolve meu shorts da hugo boss, esqueci não em",oliveira et al,2023,0,0
twitter,1.65848641998229e+18,@user quero! vai mandar o que?,oliveira et al,2023,0,0
twitter,1.65848612032023e+18,saudade de um praia,oliveira et al,2023,0,0
twitter,1.65849000562966e+18,me arrependi que tristeza,oliveira et al,2023,0,0
twitter,1.6584858451697e+18,@user vai pegar fungo no pe,oliveira et al,2023,0,0
twitter,1.65848989265191e+18,"*???? juros mais altos do mundo!* segundo o levantamento, o país aparece na primeira posição da lista. *mais juros = menos economia* _pro brasil avançar, os juros precisam baixar._ _saiba mais aqui:_ link link",oliveira et al,2023,0,0
twitter,1.65848050733063e+18,"@user agora é hora de taxar igrejas, expandir leis mais duras ao fundamentalismo e ser intransigente com o discurso de ódio proferido por parte desse movimento religioso!",oliveira et al,2023,0,0
twitter,1.65848655636844e+18,"""ai cacetada"" link",oliveira et al,2023,0,0
twitter,1.6584905789241e+18,@user aaaaa muito obrigada ????????????,oliveira et al,2023,0,0
twitter,1.65848637980921e+18,@user trabisseiro,oliveira et al,2023,0,0
twitter,1.65849024812354e+18,"aguardemos o fim da ppi, porém, prates disse que não será totalmente descartada a cotação internacional e os 30% de importação ainda pesarão. confuso saber, qual será a nova regra, as chances de cair reais ainda são mínimas, oremos.",oliveira et al,2023,0,0
twitter,1.65848623587328e+18,"@user um crime cometido contra o presidente pelo sr alexandre de moraes, veremos como a "" justica"" irá tratar o caso.",oliveira et al,2023,0,0
twitter,1.65848596629698e+18,@user @user a terceira vem amanhã!,oliveira et al,2023,0,0
twitter,1.65852022525014e+18,"""crlho vc dorme mto"" ss tô tentando fugir da realidade!",oliveira et al,2023,0,0
twitter,1.65848063118423e+18,conclusão não ignore os sinais eu tava ignorando todos eles me chamando até que fui e descobri que se eu não arrancar o siso que eu nem sabia que tinha eu vou ficar banguela ????????,oliveira et al,2023,0,0
twitter,1.65848659554324e+18,daqui para o meu aniversário eu saio correndo doido kkkkkkkk e nem é meme. link,oliveira et al,2023,0,0
twitter,1.65849011141411e+18,"eu queria mt levar meu aprendizado em ilustração pra um lado mais ""convencional"" (literalmente estudar desenho) mas eu simplesmente não faço idéia de como começar",oliveira et al,2023,0,0
twitter,1.65849054758846e+18,@user sorry hhsgshdhsh xux,oliveira et al,2023,0,0
twitter,1.65848644347878e+18,meu deuss meu deusss não acredito parece um sonho #???????xkazzawards,oliveira et al,2023,0,0
twitter,1.65848992722556e+18,@user uai ?? a globo não é aquela emissora que luta pela igualdade entre o futebol masculino e o feminino?? alguma coisa errada não está certa.,oliveira et al,2023,0,0
twitter,1.65848652019676e+18,@user já vimos esse filme no governo dilma.,oliveira et al,2023,0,0
twitter,1.65848616092526e+18,nossa eu amava tanto!!! mas nessa hora eu fechava meus olhos de medo kkkkkk eu já sabia a hora certa que ele ia aparecer link link,oliveira et al,2023,0,0
twitter,1.6584800627386e+18,"@user meu questionamento nem é sobre a merdosidade da coisa é sobre inserirem na cultura pop a idéia de literalmente m4tar quem discorda deles e não terem conseqüência nenhuma. ou sejam, pregam o verdadeiro ódio e tá susse",oliveira et al,2023,0,0
twitter,1.65847571614364e+18,kakakakakak que ódio pior que tá assim mesmo atualizado o status do rastreamento toda hora link,oliveira et al,2023,0,0
twitter,1.65849053366754e+18,"pra isso que eu fiz o l, afinal letras sempre serão melhores que armas!???????? link",oliveira et al,2023,0,0
twitter,1.65848964715524e+18,@user quais os requisitos para roda o jogo,oliveira et al,2023,0,0
twitter,1.65848558946393e+18,@user @user esse já bateu paizão pra cima,oliveira et al,2023,0,0
twitter,1.65849042555936e+18,corre dos black white é infinito,oliveira et al,2023,0,0
twitter,1.65848062883543e+18,eu juro que queria ser uma pessoa melhor mas não consigo olhar aquilo e não julgar,oliveira et al,2023,0,0
twitter,1.65848629843133e+18,que sdd de você mano kevin,oliveira et al,2023,0,0
twitter,1.65848961406639e+18,agora estamos aqui no ônibus em um trânsito infernal,oliveira et al,2023,0,0
twitter,1.65848443939417e+18,mandei um video p minha mae experimentando a calça mostrando meu quarto todo desarrumado e ela posta no status do zap????????????,oliveira et al,2023,0,0
twitter,1.65848062717449e+18,@user essa é uma notícia muito boa! agora nos resta aguardar o que irá substituir a política de preço.,oliveira et al,2023,0,0
twitter,1.6584904885788e+18,me tira daqui so tem bicicleta aqui atrás link,oliveira et al,2023,0,0
twitter,1.65848604178607e+18,"""por que você sempre assiste o encerramento do anime?"" o encerramento: link link",oliveira et al,2023,0,0
twitter,1.65848058775223e+18,@user igual ao bobby do “o fantástico mundo de bobby” ??,oliveira et al,2023,0,0
twitter,1.65848932491106e+18,"@user bolsonaro foi prudente! se eu tivesse $$ em populança ou c/c também retiraria do país. medo de hiperinflação ou até confisco! depois dessa, prevejo uma retirada em massa, com um monte de gente seguindo o exemplo dele antes que esse país afunde!",oliveira et al,2023,0,0
twitter,1.65849039012167e+18,@user posso te recomendar um remédio? kkkkkk,oliveira et al,2023,0,0
twitter,1.65848659589559e+18,@user amg conselho que eu te dou é pesquisar antes de fazer. conversar com algum professor do curso que vc quer e ver se vc consegue pq eu botei e descobri que as matérias são muito avançadas e agora to querendo tirar,oliveira et al,2023,0,0
twitter,1.65848413250115e+18,todo trabalho que eu arrumo eu fico atoa,oliveira et al,2023,0,0
twitter,1.65848058700983e+18,bonito martes link,oliveira et al,2023,0,0
twitter,1.65848627920044e+18,adoro clima frio ????,oliveira et al,2023,0,0
twitter,1.65848446256352e+18,"@user acho horrível, eu simples ignoro e sigo a vida",oliveira et al,2023,0,0
twitter,1.6584859461224e+18,tava 10x7???? link,oliveira et al,2023,0,0
twitter,1.65852004099856e+18,grande dia ex-assessor de bolsonaro preso pela pf quer confessar fraude em cartões de vacina e apavora a facção bolsonarista. #gasolina,oliveira et al,2023,0,0
twitter,1.65848968765127e+18,"mano, pqp que trampo foda link",oliveira et al,2023,0,0
