source,id,text,researcher,year,aggressive,hate
twitter,-,"@user Verdade ela tem ouvir muita coisa calada inclusive esse teatro de vcs, ela recebe varios comentários escrotos diariamente, varias pessoas copiando o conteúdo dela, desanimando ela, isso ninguém vê né? Só pq ela mandou vcs lerem a legenda? Vc que quer perturbar",leite et al,2020,0,0
twitter,-,@user diz isso pra minha tela quebrada,leite et al,2020,0,0
twitter,-,"devia ser uma regra né? responder tweet de ship só quem for daquele ship

vi um tweet mo engraçado e fofo e apareceu uma pessoa de outro ship fazendo um comentário super desnecessário e arrogante só pq não era com o ship dela eu chamo de surtada https://t.co/r6t6JAIJht",leite et al,2020,0,0
twitter,-,"rt @user eu posso comer o que quiser q a mnh vai continuar intacta, isso é pra poucos https://t.co/o3su60srok",leite et al,2020,0,0
twitter,-,@user @user triste fim dos democratas....,leite et al,2020,0,0
twitter,-,"URGENTE!

O PDT consegue liminar no Supremo que proíbe Sérgio Moro de destruir provas!

A prática é o critério da verdade e a verdade vencerá!",leite et al,2020,0,0
twitter,-,eu esqueci d pagar a escola puts,leite et al,2020,0,0
twitter,-,"@user Valdmort aprontado como sempre a mais triste surpresa nesta corte, juro que eu torcia por ele ser um juiz equilibrado e equidistante. Hoje vejo que ele é exatamente como seus pares.",leite et al,2020,0,0
twitter,-,@user você é linda demais mano que inferno,leite et al,2020,0,0
twitter,-,onde eu fiquei totalmente sem a parte de cima kkkkkkkkkkkk,leite et al,2020,0,0
twitter,-,"melhor momento do dia foi quando Marco olhou pra mim, perguntou se eu estava bem e logo depois da minha resposta ele me deu um beijo na testa e disse “ depois desse beijinho você vai melhorar princesa!”, eu amo esse garoto ❤️❤️❤️💖",leite et al,2020,0,0
twitter,-,onde já se viu um viadinho homofóbico???,leite et al,2020,1,1
twitter,-,hoje na praça foi mt legal kkk,leite et al,2020,0,0
twitter,-,acabou de publicar uma foto https://t.co/csfxxnzeoo,leite et al,2020,0,0
twitter,-,irmã tá fazendo minha unha 😍,leite et al,2020,0,0
twitter,-,@user mds mana parabéns atrasado então,leite et al,2020,0,0
twitter,-,"@user @user super certa sua opinião. 
#stfvergonhanacional",leite et al,2020,0,0
twitter,-,"beleza parei, mas se algum dia por acaso vcs verem horas iguais e quiserem colocar um significado nisso... https://t.co/mtflbcvcnb",leite et al,2020,0,0
twitter,-,eu choro pelos 2 sem pro,leite et al,2020,0,0
twitter,-,@user @user mentiroso esse bozo,leite et al,2020,1,1
twitter,-,se eu for tenho que sair agr de casa tbm kkkk,leite et al,2020,0,0
twitter,-,@user piquet carneiro,leite et al,2020,0,0
twitter,-,"rt @user tomar no cu, olha esse catch do odell https://t.co/o0tpdw80n2",leite et al,2020,1,0
twitter,-,@user @user tão inocente! a caminho da praia.,leite et al,2020,0,0
twitter,-,@user queria te dizer que eu te admiro muito e gostaria de ser seu amigo,leite et al,2020,0,0
twitter,-,@user @user duvido....🤔,leite et al,2020,0,0
twitter,-,rt @user saudade da época que nao volta mais... https://t.co/gkwgvecxtc https://t.co/eaqgtnrgdr,leite et al,2020,0,0
twitter,-,@user duplo ceu sp,leite et al,2020,0,0
twitter,-,"""você se afastou de fulano pq?""
gente as vezes nem eu msm consigo fica perto de mim, é foda...",leite et al,2020,0,0
twitter,-,passo na frente de segunda a sexta pq estudo bem próximo inclusive tá com promoçãooo lá,leite et al,2020,0,0
twitter,-,"assunto sério: a

terceirão da minha escola: https://t.co/8fhlerwees",leite et al,2020,0,0
twitter,-,daqui pra frente.  vai ser só o melhor de mim mesmo pra tudo .,leite et al,2020,0,0
twitter,-,@user ta bem vou so ver onde é que perdi o dinheiro 😂,leite et al,2020,0,0
twitter,-,se teve uma morte q eu n superei foi a da lexa,leite et al,2020,0,0
twitter,-,será que já ta chegando a hora do recreio? quero jogar totó,leite et al,2020,0,0
twitter,-,"Governo comete crime contra a humanidade, isso não diz respeito só ao Brasil : Bolsonaro demite chefe do Inpe para esconder dados sobre desmatamento https://t.co/2EzcvkCyWf",leite et al,2020,0,0
twitter,-,"rt @user olha esse beijinho no final, afe😍😍😩 https://t.co/q7yntjymfx",leite et al,2020,0,0
twitter,-,o carinha que tá trabalhando em casa viu eu almoçando e falou “cara de patricinha com estômago de leão” me senti ofendida,leite et al,2020,0,0
twitter,-,se essa conta floppar a gente finge que não aconteceu,leite et al,2020,0,0
twitter,-,"torcedor/ jogador ou tudo que envolve esse time só pode ser doente, não é possível colocar o time deles como gigante, time que no máximo é grande https://t.co/jJ5DUZyXXG",leite et al,2020,1,1
twitter,-,"Comprei uma uno pra jogar com as amigas que eu gosto....porém comprei com o tema dos Minions, pois meu lado infantil e meigo falou muito mais alto..meus olhinhos brilharam",leite et al,2020,0,0
twitter,-,@user finalmente encontraram alguém pra pagar o pato!,leite et al,2020,0,0
twitter,-,@user lateral direito não pode ser a maior contratação da história kkkkkk,leite et al,2020,0,0
twitter,-,vou pra onde vc estar vou pra onde vc estaaaaa #mpn #lorenaqueirozig #lorenaqueiroz #giuliabenite #turmadamonicalacos,leite et al,2020,0,0
twitter,-,acho que minha mãe chegou mais cedo em casa ou pode ser apenas um ladrao,leite et al,2020,0,0
twitter,-,"eu apoio o pacote anticrimes.

#stfvergonhanacional https://t.co/cz81mw86lz",leite et al,2020,0,0
twitter,-,"@user Começarão a realizar prisões preventivas de influencers de esquerda que estão conquistando espaço e fazendo o gado pensar. Não temo por mim, temo pela cultura e pela sociedade que só tem a perder com este plano obscurantista.",leite et al,2020,0,0
twitter,-,@user Quer dizer que hackers do interior hackearam e adulteraram msgs que não mostravam nada de errado para atacar o Moro? Parece lógico que é verdade! sqn kkkkkkk,leite et al,2020,0,0
twitter,-,"@user Cara vai procurar o que fazer, esse jornalzinho de merda é essa revista veja só serve pra limpar o cu, vc é uma vergonha pro Brasil...seu escroto",leite et al,2020,1,1
twitter,-,minha capacidade de escrever um shitpost só tá aumentando,leite et al,2020,0,0
twitter,-,@user tem conseguido graças a dizer mal do clube.,leite et al,2020,0,0
twitter,-,"porra eu só quero ume namoradinhe, é pedir muito ???!",leite et al,2020,0,0
twitter,-,rt @user lembre-se: você pode conquistar o mundo!,leite et al,2020,0,0
twitter,-,"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user .@user

Não existe UM anti-Lula honesto, NENHUM
. https://t.co/0Gd2LFOvHE",leite et al,2020,1,1
twitter,-,"Manhã de ação de apoio emocional e prevenção do suicídio nas ruas do Rio de Janeiro 💛

Se encontrar o envelope, pegue! É para você! 💛

#ProjetoVocêImporta
#SaúdeMental https://t.co/C84OZspabf",leite et al,2020,0,0
twitter,-,"DUAS PESSOAS FICAM FERIDAS EM CAPOTAMENTO EM UMA ESTRADA VICINAL DE GUAXUPÉ                                                                Uma equipe de Resgate do 4º Pelotão de Bombeiros foi acionada hoje, por volta… https://t.co/1AgFbK57L5",leite et al,2020,0,0
twitter,-,"Olha nossos amadores como estão ?  Hotboys é ou não ê o site mais quente da net? 

@user
@user 
@user 
@user 
@user 
@user https://t.co/H90UCIby3A",leite et al,2020,0,0
twitter,-,"Oi,gente. Esse é o nosso amigo Guilherme. Ele é muitoooo fã do @user e o sonho dele é conhecer ele. Queria a ajuda de vocês para darem rt até chegar no Felipe Neto. bjos https://t.co/aMluYkuSxC",leite et al,2020,0,0
twitter,-,"@user Eu n posso dizer nd pra n acompanho e nem gosto dele, mas td mundo que eu vejo elogia as musicas e a voz dele e como ele trata os fans
Ent 🤷‍♂️",leite et al,2020,0,0
twitter,-,"@user enrolei nada 
a vida que me enrolou to presa em cativeiro desde o carnaval",leite et al,2020,0,0
twitter,-,hj eu joguei uma tinta mais escura em cima da merda e acho que deu certo tô esperando secar https://t.co/gimt1y3cuv,leite et al,2020,0,0
twitter,-,bolsonaro afirma que não falou 'nada demais' sobre pai de presidente da oab https://t.co/nncira7lvx,leite et al,2020,0,0
twitter,-,"rt @user stf voltou de férias.
junto, trouxe a insegurança jurídica, discórdia, desavenças.

 #stfvergonhanacional",leite et al,2020,0,0
twitter,-,"eu tento fazer algo, e no final continua sendo minha culpa",leite et al,2020,0,0
twitter,-,@user cuiabá,leite et al,2020,0,0
twitter,-,"@user Sim???? Não é o perfil deles, n tem necessidade disso quando eles claramente tem tranquilidade e público pra vir pra show solo",leite et al,2020,0,0
twitter,-,"@user não importa o que ele fale, importa é que ele está fazendo a coisa certa.",leite et al,2020,0,0
twitter,-,@user mas como é possivel estar sozinha nessa luta. serão todos os outros politicos corruptos em portugal?,leite et al,2020,0,0
twitter,-,@user mt dramática deus me livre kkkkkkkkkkk❤,leite et al,2020,0,0
twitter,-,@user amiga como que pode!!!,leite et al,2020,0,0
twitter,-,"@user @user @user 11 atrasos de nossa vida.
#stfvergonhanacional",leite et al,2020,0,0
twitter,-,"@user 

🤮 - primeira impressão: legal, mas tinha ciúme de você com a amanda 
💘 - nível de proximidade 0 - 10: 3 
✨ -  uma mensagem pra você: conta cmg, vc é mt maneira pprt 
 🥵 - ppp",leite et al,2020,0,0
twitter,-,"@user ficou bem dúbio, eu sei.",leite et al,2020,0,0
twitter,-,@user conheci antes da fama,leite et al,2020,0,0
twitter,-,rt @user eu falando q ia focar no 3° bimestre e não fui pra escola ate hj,leite et al,2020,0,0
twitter,-,@user @user seu fudeu . kkkkkkk,leite et al,2020,0,0
twitter,-,rt @user vai toma no cu a minha namorada é muito gata eu fico perdido nos olhos dessa desgraçada,leite et al,2020,0,0
twitter,-,"@user na casa do senhor  não existe satanás
xô satanás xô satanás
na casa do senhor não existe satanás
xô satanás xô satanás...",leite et al,2020,0,0
twitter,-,caramba mto calor na região serrana fluminense vamos beber água e questionar a ordem vigente pessoal,leite et al,2020,0,0
twitter,-,olha atuação foi boa mas oscar eu acho que não sabe ele fez o mesmo personagem durante 11anos etc talvez endgame seja indicado em outras categorias como efeitos visuais em melhor ator eu aposto no joaquin e no taron,leite et al,2020,0,0
twitter,-,provas mostram que moro e dallagnol atuaram criminosamente contra lula https://t.co/hqr7oqilpj,leite et al,2020,0,0
twitter,-,"tão gostosinho ver a casa limpinha e cheirosa, af eu amo 🥰",leite et al,2020,0,0
twitter,-,q vontade de dar uma sossegada desses role.,leite et al,2020,0,0
twitter,-,rt @user me deixa quieta aqui no meu canto pra eu chorar até o fim da minha vida triste sem tony stark https://t.co/kxy7wh9zgc,leite et al,2020,0,0
twitter,-,vai ser mt engraçado se a sm nunca confirmar isso ai... textoes cairiam por terra,leite et al,2020,0,0
twitter,-,"(muito verdade)o pensamento é o único lugar onde ainda estamos seguros,onde nossa loucura é permitida e todos os nossos atos são inocentes.",leite et al,2020,0,0
twitter,-,@user @user biscoiteiro cade harry potter?,leite et al,2020,0,0
twitter,-,e agora chegando de fora o outro ficou sem embreagem 😑,leite et al,2020,0,0
twitter,-,vou chuta logo o balde😡,leite et al,2020,0,0
twitter,-,"aliás, nem lembro o outro grupo que ganhou, então não estou dando indireta em nenhum fandom",leite et al,2020,0,0
twitter,-,"STF GOVERNA O PAÍS
Formado por advogados medianos militantes cercados de mordomias e poder
Hoje eles são o judiciário, o legislativo e o executivo
Para o bem do Brasil deveriam ABRIR MÃO DE SEUS MANDATOS
Não há mais credibilidade em suas decisões
#STFVergonhaNacional",leite et al,2020,0,0
twitter,-,aborteira que faz textao,leite et al,2020,1,1
twitter,-,rt @user coitada da mina q teve a bunda reduzida kkkkkkkk https://t.co/ci4ayy22uz,leite et al,2020,0,0
twitter,-,@user tamo junto meu irmão !!!,leite et al,2020,0,0
twitter,-,sei lá o jeito que eu fico triste do nada é diferente,leite et al,2020,0,0
twitter,-,fala fala e não pega ninguém — isso é verdade https://t.co/bogktuhodx,leite et al,2020,0,0
twitter,-,"@user depende do tipo da relacionamento, né. até pq o que torna um gay, homossexual, é o afeto (paixão, amor) por outro homem. se você estiver falando sobre sexo saiba que está bastante equivocada. sem falar que o b na sigla lgbt não é de britney spears",leite et al,2020,0,0
twitter,-,ja fez dupla penetração? — dedo conta? https://t.co/ukpxm1cd0l,leite et al,2020,1,0
twitter,-,alguma coisa tá errada aí,leite et al,2020,0,0
twitter,-,"QUE IMAGEM!
Após o termino da partida, o zagueiro Willian Rocha, do Tombense que fez um dos gols, atravessou o campo de joelhos. Atleta contou que que se trata de uma promessa feita, pois a um ano, o jogador teve uma lesão séria no joelho. Isso é o futebol! 

📸 TV Liberal https://t.co/oYXefqHNuQ",leite et al,2020,0,0
twitter,-,@user olha olha kkkkkk,leite et al,2020,0,0
twitter,-,"Costureira q levamos roupa p arrumar ligou p dizer q as roupas da mãe estavam prontas. Ela perguntou do concurso em bsb, disse q n fui muito bem. Ela me disse: n te preocupa que coisas boas virão, a tua hora vai chegar. 
Ela tem uns 70 anos e é de uma doçura... Q coisa querida",leite et al,2020,0,0
twitter,-,sera que eh algum tipo de bruxaria?,leite et al,2020,0,0
twitter,-,parece aquelas minhoca de maçã,leite et al,2020,0,0
twitter,-,@user tô quase fazendo isso msm mas falta pouco pra eu tirar ele,leite et al,2020,0,0
twitter,-,@user o meu só tem foto fofinha,leite et al,2020,0,0
twitter,-,"tô fazendo uma limpeza de pele, tô precisando 💁",leite et al,2020,0,0
twitter,-,"Podia ficar aqui a falar do quanto gosto e sou grata por ti, mas nc ia chegar. És das pessoas que mais agradeço todos os dias por estar cmg, ainda por cima há tantos anos. Gosto tanto de ti, nem tens noção. Obrigada por tudo!",leite et al,2020,0,0
twitter,-,agora vou ler as mensagens que vcs me mandaram desde ontem e curtir as novidades do meu amado futfem 💜⚽️ https://t.co/y28wbh3vfn,leite et al,2020,0,0
twitter,-,@user twitter é a pior desgraça,leite et al,2020,0,0
twitter,-,"Pessoal de Nova iguaçu, estou vendendo esse quadro de gatinhos por 200 reais!! Se estiver interessade me chama na dm e caso não for comprar me ajudem a divulgar?  #pintura https://t.co/2LkYAHfeGb",leite et al,2020,0,0
twitter,-,rt @user parece eu quando vou no banheiro sem lax https://t.co/vpj2bwcdgw,leite et al,2020,0,0
twitter,-,@user @user amo a maricy. ate agora não se enganou em nenhuma!!!,leite et al,2020,0,0
twitter,-,minion não cansa de ser piada,leite et al,2020,1,1
twitter,-,"aularry • fallingforyou

Louis nunca quis um relacionamento amoroso, era ele, seu cachorro e nada mais. Mas quando um estranho bate a sua porta tarde da noite, com um filho nos braços pedindo ajuda, você não nega e parece muito difícil não se apegar a Harry e seu pequeno garoto. https://t.co/yLBpLm2IV2",leite et al,2020,0,0
twitter,-,"Essa é a minha intenção! Nao vou me desgastar com toda a negatividade da tl,só aceitei e pronto, todo mundo canta bem e dança bem então eu espero o melhor deles",leite et al,2020,0,0
twitter,-,"@user Ar pode parar o fluxo de oxigênio de uma pessoa além de estar em qualquer lugar,  mesmo que se possa gerar agua a partir da umidade no ar é uma quantia restrita. Não da pra fazer surgir um tsunami do nada sem una fonte de agua proxima mas com certeza pode se criar um tornado",leite et al,2020,0,0
twitter,-,"@user matéria merda, só fofoca",leite et al,2020,0,0
twitter,-,"rt @user @user não sei oq é mais chocante, um botafoguense, ou um botafoguense falando de torcida e grandeza.",leite et al,2020,0,0
twitter,-,rt @user espero que meus filhos n gravem vídeos assim para a internet https://t.co/ses6aiv5vl,leite et al,2020,0,0
twitter,-,"minha vida parece novela mexicana. um dia ainda vou escrever um livro, sério.",leite et al,2020,0,0
twitter,-,eu já nem gosto de anos novos... o que começa é pior que o anterior...😂,leite et al,2020,0,0
twitter,-,"@user os dois, no caso",leite et al,2020,0,0
twitter,-,eu fico triste demais mano,leite et al,2020,0,0
twitter,-,@user queremos mais pois tem muita gente!,leite et al,2020,0,0
twitter,-,rt @user homem n gosta de  pé bonito      homem gosta de umbigo p dentro,leite et al,2020,0,0
twitter,-,rt @user fico imaginando a cara do garçom passando com um camarao internacional do lado https://t.co/pdmpb8mxrm,leite et al,2020,0,0
twitter,-,@user eu to feliz d++++++++++,leite et al,2020,0,0
twitter,-,"@user Talvez ela possa ter comentado por querer!
Pq sério, se ela tivesse comentado algo tipo: bom dia acordei linda e plena não teria hitado desse jeito!
Tem gente que não se importa com hate, só com engajamento!",leite et al,2020,0,0
twitter,-,"rt @user jk: vc ainda me ama? 

jm: é claro que eu te amo

jk: d-depois de tudo?

eu: https://t.co/18pugi2kif",leite et al,2020,0,0
twitter,-,ainda com minha teoria de q pode ter um dinossauro la nas profundezas e ngm descobriu ainda,leite et al,2020,0,0
twitter,-,@user vai dar tudo certo! 💖 https://t.co/dqbhtj4hh6,leite et al,2020,0,0
twitter,-,"rt @user a ajuda sempre vem da onde a gente mesmo espera. 
isso é pra eu aprender com quem devo contar !",leite et al,2020,0,0
twitter,-,"rt @user preciso de um abraço daqueles bem apertados, que você fica lá e não diz nada, só sente.",leite et al,2020,0,0
twitter,-,coisas leve 😇🍻🤙🏾 https://t.co/4ilsgfjobh,leite et al,2020,0,0
twitter,-,"Esses foram 6 dos 12 gols de Messi na Champions. Ele marcou 6 gols na fase de grupo e 6 gols no mata-mata. Teve o gol mais bonito da competição, marcou golaços e foi 5 vezes o melhor da semana.

Um dos melhores desempenhos individuais da história da UCL! 👽https://t.co/GUnCovhv2X",leite et al,2020,0,0
twitter,-,Horror: desembargadores do Tribunal de Justiça do RS absolvem motorista de aplicativo q tinha sido condenado a 10 anos de prisão por estupro de uma passageira. Alegaram q a vítima bebeu demais por sua vontade https://t.co/GR6TtrBx6H,leite et al,2020,0,0
twitter,-,rt @user @user esse nego ta numa balaca nunca antes vista 🤣🤣🤣,leite et al,2020,1,1
twitter,-,@user merece msm! Por mais q eu brigue com minha mae as vezes é bom dms saber que a gt fez alguma coisa que deixa ela feliz ou aliviada ❤,leite et al,2020,0,0
twitter,-,"Que eu sei usar o Google Images. E as fotos deste perfil são roubadas de uma ""musa fitness"" chamada Nicole Borda, que tem um milhão e meio de seguidores – sonho do fazendeiro de bots que está tentando bombar este perfil para vender no futuro por uma boa grana. https://t.co/ZabIC4vU2F",leite et al,2020,0,0
twitter,-,"Feed criado, logo sai os episódios: (link: https://t.co/jBtNQccnye) https://t.co/ZXeYfRda8b… 

Segue o cast no instagram:
(link: https://t.co/Ob5udA2QEL) https://t.co/bjp9jRb30f

#podcasting #podcasts",leite et al,2020,0,0
twitter,-,"@user tanta uns pagode, vou tá assistindo por alguma live, afinal, vocês não vem na porto seguro ba fazer show",leite et al,2020,0,0
twitter,-,"@user @user Santo André era série B na época.

Assim como o Paulista de Jundiaí também era da série B quando passou a biluga no seu time na final um ano depois.

A diferença é que o Santo André já disputou a série A. O Paulista, nunca.",leite et al,2020,0,0
twitter,-,@user invejinha da senhora moro?,leite et al,2020,0,0
twitter,-,sei lá o jeito que eu me iludo com quem não vale a pena é diferente :(,leite et al,2020,0,0
twitter,-,"O gay do meu primo ontem assistiu vingadores na tv da casa da minha tia e nem me chamou, mesmo que eu não iria pq estava ocupada poderia ter me chamado né",leite et al,2020,1,1
twitter,-,@user ai amigo kkkkkkk,leite et al,2020,0,0
twitter,-,as pessoas cada dia que passa me dão mais nojo,leite et al,2020,0,0
twitter,-,"eu não conquisto nada, acho q sou o santa cruz",leite et al,2020,0,0
twitter,-,"rt @user segue e rt. 
divulgaa. #sextadetremurasdv https://t.co/wxfj8syjzv",leite et al,2020,0,0
twitter,-,"""saudades quando eu era conhecida na boca de cdv, ninguém botava uma arma na minha cabeça filha... hoje a gente chega aqui com o cu na mão, meu carrin não vale nada mas imagina se arrombam ele de novo"" - mãe. https://t.co/ZwpYifqyE8",leite et al,2020,0,0
twitter,-,"eu fico analisando o Sr que o meu chefe internou na reabilitação pq era alcoólatra, e mesmo tendo sido internado e dps ainda ter sido preso, ou seja, um bom tempo sem álcool, a primeira oportunidade que ele teve de se jogar na bebida depois de solto, ele se jogou",leite et al,2020,0,0
twitter,-,@user qualquer resultado desde que não sofra gol em casa! pode ser até 0x0!,leite et al,2020,0,0
twitter,-,"as pessoas só são boas com você até quando convém para elas! você só presta, quando está sendo boa pro outro e depois quando você não ""serve"" mais, você não presta e falam mil coisas.... SEM TEMPO brothersssss",leite et al,2020,0,0
twitter,-,@user @user e filho maconheiro,leite et al,2020,0,0
twitter,-,rt @user essas menina do twiter que so fala de sexo e droga que ser conservadora quando o assunto e protituicão me poupe viu,leite et al,2020,0,0
twitter,-,@user esses são os tais russos pagos com criptomoedas naquele papo do pavão?,leite et al,2020,0,0
twitter,-,rt @user intimidade eh o caralho isso ai eh falta de respeito (no mínimo) https://t.co/6gs8ei46mr,leite et al,2020,0,0
twitter,-,@user ham daqui a pouco perco a paciência xingo logo,leite et al,2020,0,0
twitter,-,"@user @user @user eh q uma pessoa suicida não significa q ela já morreu, é alguém c pensamentos suicidas e tem vontade de cometer o ato. palavras de uma ex suicide girl 🥰🥰🥰 MKKKKKKKKKKKKKKKK",leite et al,2020,0,0
twitter,-,"@user @user Hari não tem inveja da Paulinha e você versa, ambos apóiam uma a outra, e desejam o sucesso de cada uma. 
Cada uma faz sucesso conforme dias características. Se tem gente que não aceito, invejoso é.",leite et al,2020,0,0
twitter,-,"@user completamente errada, meu deeeeeus. Praticamente disse que ele é o errado da história, que tem que ser humilhado e hostilizado por ser ministro.

M E U  D E E E E E U S S",leite et al,2020,0,0
twitter,-,rt @user quem disse que gordinha nao pode postar foto assim? https://t.co/r88iexdjzz,leite et al,2020,0,0
twitter,-,@user meu deus n fala isso q eu choro soh de pensar,leite et al,2020,0,0
twitter,-,isso não significa nada não sei pq estou suando,leite et al,2020,0,0
twitter,-,"nao entendo quem é contra essa questão kkk tipo (?) ce tá morto irmão pra que ce quer seus órgãos dentro de você, enquanto o que mais tem é criança dependente esperando doação https://t.co/NPPG83N3Z8",leite et al,2020,0,0
twitter,-,"se eu não deixar tudo pra última hora, não sou eu 🤦‍♀️",leite et al,2020,0,0
twitter,-,"Conheça o Grammeowster Chef, o mestre culinário de Seliana — e antigo mentor do Meowscular Chef de Astera!

Cinco coisas que aprendemos sobre Monster Hunter World: Iceborne, chegando em 6 de setembro: https://t.co/vo6qeVCGri https://t.co/g5Dz9P1rj4",leite et al,2020,0,0
twitter,-,enxaqueca fudida por causa do intervalo do anticoncepcional,leite et al,2020,0,0
twitter,-,rt @user não quero perder essa cena por nada kk https://t.co/uaaigxslqf,leite et al,2020,0,0
twitter,-,@user @user frente ampla,leite et al,2020,0,0
twitter,-,"tava tão feliz por ser sexta, até lembrar que eu tenho aula sábado, sofro

https://t.co/ff1zk70jdv",leite et al,2020,0,0
twitter,-,"vi alegria voltar 
quando recebi um telegrama 
você dizendo p te esperar 
que nao demora e q ainda me ama",leite et al,2020,0,0
twitter,-,"há exatos 10 anos, pelo projeto saber e mudar:
mediunidade e desvio
https://t.co/eoc2h8bpre https://t.co/hx1jrqkdfy",leite et al,2020,0,0
twitter,-,kkk parece alguém que eu conheço,leite et al,2020,0,0
twitter,-,mas nem de graça 🤣🤣🤣🤣,leite et al,2020,0,0
twitter,-,"rt @user yeonjunie cade voce eu vim aqui so pra te ver
saudades lindo, mande nude do rosto nunca pedi nd @user",leite et al,2020,0,0
twitter,-,@user e meu amigo que já bebeu loló,leite et al,2020,0,0
twitter,-,meu passe vai durar bastante do jeito q eu ando perdendo o onibus,leite et al,2020,0,0
twitter,-,"Toda essa junção de raiva, desprezo, asco que vemos internalizado no Louis em relação ao Simon é o que se configura o ódio. Daí eu te pergunto, nós sabemos que o Louis é um doce de pessoa, ele não é egoísta, é protetor com quem ama, o que esse homem não deve ter feito pra ele? 😢 https://t.co/JRNXK5C0Er",leite et al,2020,0,0
twitter,-,"LISTA DE MITOS DA NBA:

Vince Carter Dunk Contest

Modo Playoff  Lebron 

Hoodie Melo

Kyrie Careca

Fred VanVleet pós nascimento do filho

Flu Game Jordan

Linsanity

Frobe

Gilbert Arenas Glock 17

Andrew Wiggins vs OKC

Harden olhos vermelhos

13 pnts em 35 segundos T-Mac",leite et al,2020,0,0
twitter,-,@user quem ve assim nem pensa que briga comigo todo round por causa das minhas pinadas,leite et al,2020,0,0
twitter,-,só enzo pra me fazer rir uma hora dessa mesmo cara.,leite et al,2020,0,0
twitter,-,"No planeta onde vive, somente Deus, com sua permissão, poderá emitir alguma reprimenda aos seus atos contra os interesses do Brasil e a população.
#STFVergonhaNacional",leite et al,2020,0,0
twitter,-,"rt @user quem trai, vai trair sempre. entendam, traição é falta de caráter! https://t.co/dh39ww0qdl",leite et al,2020,0,0
twitter,-,"Valorizo quem me dá os parabéns e faz um esforço para comparecer na festa 
Aos que dão desculpas básicas, um dia a gente conversa https://t.co/KQbYwvyvAS",leite et al,2020,0,0
twitter,-,às vezes eu tenho umas paranoias muito aleatórias. ontem eu mandei um jogo no correio e agora eu to aqui pensando se eu mandei o jogo certo??? kkkkkkkk e eu sei que mandei mas eu vou ter que subir pra conferir pra ter CERTEZA,leite et al,2020,0,0
twitter,-,"@user @user @user eu uso teclado europeu, so pra ter uma noçao  o ç n fica no mesmo lugar do brasil",leite et al,2020,0,0
twitter,-,"rt @user #libra depois da primeira grande decepção, você começa a desconfiar de tudo e de todos.",leite et al,2020,0,0
twitter,-,ai sla eu falo as coisas e a mariana n acredita,leite et al,2020,0,0
twitter,-,rt @user demorei pra entender https://t.co/nmhuuzjhxx,leite et al,2020,0,0
twitter,-,"rt @user eis que voce não da assistencia em casa e ela vai procurar prazer com um dotado.
😈😈😈🔥🔥🔥 https://t.co/cutaj99roj",leite et al,2020,0,0
twitter,-,não acredito que acabei de fazer 18 anos e ja vou ser presa tnc to saindo de casa criminalmente gostosa,leite et al,2020,0,0
twitter,-,@user Sun Tzu disse q poderia treinar ate concubinas do rei p obedecer ordens pediu autorização p demostrar Deu uma ordem e elas caíram na garbalhada uma segunda vez e gargalharam novamente Sun tzu ordenou que decapitassem as 2 lideres a gargalhada acabou e fizeram tudo como ordenado,leite et al,2020,0,0
twitter,-,"@user Ele deu as justificativas dele às perguntas que foram feitas.

Não entendo pq os repórteres não se aprofundam em alguns temas, uma pena, poderiam exigir mais do entrevistado.",leite et al,2020,0,0
twitter,-,"eu, rayane e isa inventamos de fazer pizza... só acho que isso não vai dar muito certo 😂😂😂😂",leite et al,2020,0,0
twitter,-,no inicio achei que era receita pra deixar a fruta boa de novo 1000% ludibriada,leite et al,2020,0,0
twitter,-,e o jungkook que de noite tava performando rainism e de manhã tava indo pra escola com o seu uniforme amarelo como se nada tivesse acontecido https://t.co/yG9cciVWKl,leite et al,2020,0,0
twitter,-,nathalia pediu p mim chamar o alessandro p essa resenha kkkkkk merdele na certa,leite et al,2020,0,0
twitter,-,"digo isso pensando em obras pós vanguardistas, claro.",leite et al,2020,0,0
twitter,-,rt @user palpites de uma possível final ?? https://t.co/saosox7cky,leite et al,2020,0,0
twitter,-,"@user em capim não costumam pôr agrotóxicos.
bom apetite!",leite et al,2020,0,0
twitter,-,@user mano juro q eu já to c essa vtd a mor cota kkkk só tenho q cria coragem mai tá difícil,leite et al,2020,0,0
twitter,-,"@user @user Fraude é vc ficar na reuniões de resistência declarando-se contra o Bolsonaro, mas na verdade ta la so pra comer o lanche.",leite et al,2020,0,0
twitter,-,"o pior tipo de pessoa, é aquela que espera uma hora propícia para jogar coisas na sua cara, pfv, não sejam assim, é muito babaca.",leite et al,2020,0,0
twitter,-,@user muita #stfvergonhanacional,leite et al,2020,0,0
twitter,-,derruba minha conta big hit sua safada,leite et al,2020,1,1
twitter,-,"aí eu comentei com uma amiga que amo patins e que ia comprar 
ela tinha dois novos em casa, dela e do marido 
ela ia me vender ambos 
mas meu aniversário tá chegando e ela me deu os dois de presente",leite et al,2020,0,0
twitter,-,"mano, como não amar o rik??????????",leite et al,2020,0,0
twitter,-,não entendi o surto sendo q ele ta certo amore,leite et al,2020,0,0
twitter,-,só falta a mara se apresentar,leite et al,2020,0,0
